0.0,1.0,0.0,0.0,0.0,5.0,0.0,3022.0,6.0,-62.0,-5168.0,-1.0,-1.0,0.0,-0.0,0.01,1.0
0.011735916137695312,1.0,0.0,0.0,0.0,5.0,-2.0,4393.0,6.0,-63.0,-3797.0,0.0,-1.0,-1.0,-0.0,0.01,1.0
0.020386934280395508,1.0,0.0,0.0,-0.0,13.0,-3.0,5402.0,14.0,-64.0,-2788.0,-1.0,-1.0,-1.0,-0.0,0.01,1.0
0.032074928283691406,1.0,0.0,0.0,-0.0,9.0,-3.0,6139.0,10.0,-63.0,-2051.0,0.0,-1.0,-1.0,-0.0,0.01,1.0
0.04076886177062988,1.0,0.0,0.0,-0.0,13.0,-5.0,6671.0,14.0,-65.0,-1519.0,0.0,-1.0,-1.0,-0.0,0.01,1.0
0.05274176597595215,1.0,0.0,0.0,-0.0,11.0,-11.0,7069.0,12.0,-70.0,-1121.0,-1.0,-1.0,0.0,-0.0,0.01,1.0
0.06142687797546387,1.0,0.0,0.0,-0.0,8.0,-11.0,7372.0,9.0,-70.0,-818.0,0.0,-1.0,0.0,-0.0,0.01,1.0
0.07281875610351562,1.0,0.0,0.0,-0.0,12.0,-7.0,7591.0,12.0,-65.0,-599.0,-1.0,-1.0,-1.0,-0.0,0.01,1.0
0.08170580863952637,1.0,0.0,0.0,-0.0,10.0,-7.0,7740.0,10.0,-65.0,-450.0,-1.0,-1.0,0.0,-0.0,0.01,1.0
0.08987998962402344,1.0,0.0,0.0,-0.0,-3.0,-6.0,7864.0,-2.0,-63.0,-326.0,-1.0,-1.0,0.0,-0.0,0.01,1.0
0.10195779800415039,1.0,0.0,0.0,-0.0,0.0,-5.0,7943.0,0.0,-62.0,-247.0,-1.0,-1.0,0.0,-0.0,0.01,1.0
0.1104440689086914,1.0,0.0,0.0,-0.0,0.0,-4.0,7999.0,0.0,-60.0,-191.0,-1.0,-1.0,0.0,-0.0,0.01,1.0
0.12224793434143066,1.0,0.0,0.0,-0.0,-8.0,-5.0,8047.0,-7.0,-61.0,-143.0,-1.0,-1.0,0.0,-0.0,0.01,1.0
0.13074183464050293,1.0,0.0,0.0,-0.0,-9.0,-3.0,8073.0,-8.0,-58.0,-117.0,0.0,-1.0,-1.0,-0.0,0.01,1.0
0.14278078079223633,1.0,0.0,0.0,-0.0,-13.0,-4.0,8095.0,-12.0,-59.0,-95.0,-1.0,-1.0,0.0,-0.0,0.01,1.0
0.15128278732299805,1.0,0.0,0.0,-0.0,-12.0,-3.0,8113.0,-11.0,-57.0,-77.0,-1.0,0.0,0.0,-0.0,0.01,1.0
0.16287994384765625,1.0,0.0,0.0,-0.0,-13.0,-2.0,8141.0,-12.0,-56.0,-49.0,-1.0,-1.0,0.0,-0.0,0.01,1.0
0.17156600952148438,1.0,0.0,0.0,-0.0,-10.0,-5.0,8157.0,-9.0,-58.0,-33.0,-1.0,-1.0,-1.0,-0.0,0.01,1.0
0.1799778938293457,1.0,0.0,0.0,-0.0,-6.0,-5.0,8161.0,-5.0,-57.0,-29.0,-1.0,-1.0,-1.0,-0.0,0.01,1.0
0.1920628547668457,1.0,0.0,0.0,-0.0,-7.0,0.0,8159.0,-6.0,-52.0,-31.0,-1.0,-1.0,0.0,-0.0,0.01,1.0
0.20079398155212402,1.0,0.0,0.0,-0.0,-1.0,-2.0,8176.0,0.0,-54.0,-14.0,0.0,-1.0,0.0,-0.0,0.01,1.0
0.21222496032714844,1.0,0.0,0.0,-0.0,-1.0,-4.0,8173.0,0.0,-55.0,-17.0,0.0,-1.0,0.0,-0.0,0.01,1.0
0.22092008590698242,1.0,0.0,0.0,-0.0,4.0,-6.0,8176.0,4.0,-57.0,-14.0,-1.0,-1.0,0.0,-0.0,0.01,1.0
0.23278594017028809,1.0,0.0,0.0,-0.0,5.0,-5.0,8181.0,5.0,-55.0,-9.0,-1.0,-1.0,0.0,-0.0,0.01,1.0
0.24134182929992676,1.0,0.0,-0.0,-0.0,6.0,-1.0,8177.0,5.0,-51.0,-13.0,-1.0,-1.0,-1.0,0.0,0.01,1.0
0.24969077110290527,1.0,0.0,-0.0,-0.0,6.0,1.0,8173.0,5.0,-49.0,-17.0,0.0,-1.0,0.0,0.0,0.01,1.0
0.261577844619751,1.0,0.0,-0.0,-0.0,4.0,-3.0,8178.0,3.0,-52.0,-12.0,0.0,-1.0,0.0,0.0,0.01,1.0
0.2702341079711914,1.0,0.0,-0.0,-0.0,6.0,-2.0,8182.0,5.0,-51.0,-8.0,-1.0,-1.0,0.0,0.0,0.01,1.0
0.28189802169799805,1.0,0.0,-0.0,-0.0,-1.0,-4.0,8180.0,-1.0,-52.0,-10.0,0.0,-1.0,0.0,0.0,0.01,1.0
0.2903099060058594,1.0,0.0,-0.0,-0.0,1.0,0.0,8184.0,0.0,-48.0,-6.0,-1.0,-1.0,0.0,0.0,0.01,1.0
0.30227184295654297,1.0,0.0,-0.0,-0.0,5.0,-4.0,8186.0,4.0,-52.0,-4.0,-1.0,-1.0,0.0,0.0,0.01,1.0
0.31086087226867676,1.0,0.0,-0.0,-0.0,4.0,-7.0,8182.0,3.0,-54.0,-8.0,0.0,-1.0,0.0,0.0,0.01,1.0
0.3228590488433838,1.0,0.0,-0.0,-0.0,8.0,-8.0,8170.0,7.0,-55.0,-20.0,0.0,-1.0,-1.0,0.0,0.01,1.0
0.3315467834472656,1.0,0.0,-0.0,-0.0,9.0,-1.0,8178.0,8.0,-47.0,-12.0,-1.0,-1.0,-1.0,0.0,0.01,1.0
0.33953189849853516,1.0,0.0,-0.0,-0.0,2.0,7.0,8172.0,0.0,-39.0,-18.0,-1.0,-1.0,-1.0,0.0,0.01,1.0
0.35181593894958496,1.0,0.0,-0.0,-0.0,-2.0,5.0,8176.0,-3.0,-41.0,-14.0,0.0,-1.0,-1.0,0.0,0.01,1.0
0.36069393157958984,1.0,0.0,-0.0,-0.0,-10.0,6.0,8177.0,-10.0,-40.0,-13.0,0.0,-1.0,0.0,0.0,0.01,1.0
0.3721799850463867,1.0,0.0,-0.0,-0.0,-4.0,8.0,8176.0,-4.0,-38.0,-14.0,-1.0,-1.0,0.0,0.0,0.01,1.0
0.38068604469299316,1.0,0.0,-0.0,-0.0,-10.0,1.0,8168.0,-10.0,-44.0,-22.0,-1.0,-1.0,0.0,0.0,0.01,1.0
0.3924710750579834,1.0,0.0,-0.0,-0.0,-7.0,-3.0,8181.0,-8.0,-47.0,-9.0,-1.0,-1.0,0.0,0.0,0.01,1.0
0.40114784240722656,1.0,0.0,-0.0,-0.0,-2.0,-3.0,8183.0,-3.0,-47.0,-7.0,0.0,-1.0,-1.0,0.0,0.01,1.0
0.40957093238830566,1.0,0.0,-0.0,-0.0,3.0,1.0,8182.0,1.0,-43.0,-8.0,-1.0,-1.0,0.0,0.0,0.01,1.0
0.42142486572265625,1.0,0.0,-0.0,-0.0,3.0,2.0,8192.0,1.0,-41.0,1.0,-1.0,-1.0,-1.0,0.0,0.01,1.0
0.42957282066345215,1.0,0.0,-0.0,-0.0,-1.0,6.0,8190.0,-2.0,-37.0,0.0,-1.0,-1.0,-1.0,0.0,0.01,1.0
0.44186997413635254,1.0,0.0,-0.0,-0.0,-1.0,5.0,8181.0,-2.0,-38.0,-9.0,-1.0,-1.0,0.0,0.0,0.01,1.0
0.450347900390625,1.0,0.0,-0.0,-0.0,6.0,3.0,8191.0,4.0,-40.0,0.0,-1.0,-1.0,0.0,0.0,0.01,1.0
0.4622788429260254,1.0,0.0,-0.0,-0.0,4.0,5.0,8188.0,2.0,-37.0,-2.0,0.0,-1.0,0.0,0.0,0.01,1.0
0.4706389904022217,1.0,0.0,-0.0,-0.0,1.0,4.0,8186.0,0.0,-38.0,-4.0,-1.0,-1.0,0.0,0.0,0.01,1.0
0.4824409484863281,1.0,0.0,-0.0,-0.0,0.0,4.0,8175.0,-1.0,-38.0,-15.0,0.0,-1.0,0.0,0.0,0.01,1.0
0.49094390869140625,1.0,0.0,-0.0,-0.0,2.0,11.0,8190.0,0.0,-31.0,0.0,-1.0,-1.0,0.0,0.0,0.01,1.0
0.5029807090759277,1.0,0.0,-0.0,-0.0,7.0,7.0,8175.0,4.0,-34.0,-15.0,-1.0,-1.0,-1.0,0.0,0.01,1.0
0.5118839740753174,1.0,0.0,-0.0,-0.0,9.0,1.0,8175.0,6.0,-40.0,-15.0,-1.0,-1.0,-1.0,0.0,0.01,1.0
0.5196208953857422,1.0,0.0,-0.0,-0.0,6.0,-3.0,8188.0,3.0,-43.0,-2.0,-1.0,-1.0,-1.0,0.0,0.01,1.0
0.5318899154663086,1.0,0.0,-0.0,-0.0,4.0,-5.0,8177.0,1.0,-45.0,-13.0,-1.0,-1.0,0.0,0.0,0.01,1.0
0.5404388904571533,1.0,0.0,-0.0,-0.0,5.0,-7.0,8172.0,2.0,-46.0,-18.0,-1.0,-1.0,0.0,0.0,0.0,1.0
